SeedID,germ.trays,Species,Provenance,Treatment,Germination.day,germinated.or.not,germday.nas
A2_ph2_Seed100,A2_ph2,Abies alba,France Corse,moist,64,1,64
A2_ph2_Seed18,A2_ph2,Abies alba,France Corse,moist,64,1,64
A2_ph2_Seed40,A2_ph2,Abies alba,France Corse,moist,64,1,64
A2_ph2_Seed94,A2_ph2,Abies alba,France Corse,moist,64,1,64
A2_ph2_Seed47,A2_ph2,Abies alba,France Corse,moist,68,1,68
A2_ph2_Seed63,A2_ph2,Abies alba,France Corse,moist,68,1,68
A2_ph2_Seed77,A2_ph2,Abies alba,France Corse,moist,68,1,68
A2_ph2_Seed34,A2_ph2,Abies alba,France Corse,moist,71,1,71
A2_ph2_Seed97,A2_ph2,Abies alba,France Corse,moist,71,1,71
A2_ph2_Seed51,A2_ph2,Abies alba,France Corse,moist,75,1,75
A2_ph2_Seed79,A2_ph2,Abies alba,France Corse,moist,75,1,75
A2_ph2_Seed17,A2_ph2,Abies alba,France Corse,moist,78,1,78
A2_ph2_Seed52,A2_ph2,Abies alba,France Corse,moist,82,1,82
A2_ph2_Seed48,A2_ph2,Abies alba,France Corse,moist,92,1,92
A2_ph2_Seed23,A2_ph2,Abies alba,France Corse,moist,103,1,103
A2_ph2_Seed1,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed10,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed13,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed14,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed15,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed16,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed2,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed21,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed22,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed24,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed25,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed26,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed27,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed28,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed29,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed3,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed30,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed31,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed35,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed36,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed37,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed38,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed39,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed41,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed42,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed43,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed44,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed45,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed46,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed49,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed5,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed50,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed53,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed54,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed55,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed56,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed57,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed58,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed59,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed6,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed60,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed61,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed62,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed65,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed66,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed68,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed69,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed7,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed70,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed71,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed72,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed73,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed74,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed75,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed76,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed78,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed8,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed80,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed82,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed85,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed87,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed88,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed89,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed9,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed90,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed91,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed92,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed98,A2_ph2,Abies alba,France Corse,moist,104,0,NA
A2_ph2_Seed99,A2_ph2,Abies alba,France Corse,moist,104,0,NA
B1_ph2_Seed11,B1_ph2,Abies alba,France Haute Provence,dry,33,1,33
B1_ph2_Seed46,B1_ph2,Abies alba,France Haute Provence,dry,33,1,33
B1_ph2_Seed74,B1_ph2,Abies alba,France Haute Provence,dry,43,1,43
B1_ph2_Seed87,B1_ph2,Abies alba,France Haute Provence,dry,50,1,50
B1_ph2_Seed35,B1_ph2,Abies alba,France Haute Provence,dry,54,1,54
B1_ph2_Seed18,B1_ph2,Abies alba,France Haute Provence,dry,64,1,64
B1_ph2_Seed23,B1_ph2,Abies alba,France Haute Provence,dry,64,1,64
B1_ph2_Seed40,B1_ph2,Abies alba,France Haute Provence,dry,64,1,64
B1_ph2_Seed50,B1_ph2,Abies alba,France Haute Provence,dry,64,1,64
B1_ph2_Seed100,B1_ph2,Abies alba,France Haute Provence,dry,68,1,68
B1_ph2_Seed26,B1_ph2,Abies alba,France Haute Provence,dry,68,1,68
B1_ph2_Seed60,B1_ph2,Abies alba,France Haute Provence,dry,68,1,68
B1_ph2_Seed17,B1_ph2,Abies alba,France Haute Provence,dry,75,1,75
B1_ph2_Seed8,B1_ph2,Abies alba,France Haute Provence,dry,75,1,75
B1_ph2_Seed37,B1_ph2,Abies alba,France Haute Provence,dry,92,1,92
B1_ph2_Seed1,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed10,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed12,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed13,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed14,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed15,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed16,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed19,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed2,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed20,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed21,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed22,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed24,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed25,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed27,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed28,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed29,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed3,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed30,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed31,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed32,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed33,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed34,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed36,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed38,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed39,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed4,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed41,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed42,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed43,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed44,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed45,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed47,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed48,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed49,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed5,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed51,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed52,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed53,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed54,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed55,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed56,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed57,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed58,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed59,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed6,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed61,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed62,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed63,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed64,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed65,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed66,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed67,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed68,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed69,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed7,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed70,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed71,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed72,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed73,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed75,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed76,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed77,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed78,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed79,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed80,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed81,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed82,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed83,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed84,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed85,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed86,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed88,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed89,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed9,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed90,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed91,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed92,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed93,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed94,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed95,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed96,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed97,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed98,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B1_ph2_Seed99,B1_ph2,Abies alba,France Haute Provence,dry,104,0,NA
B2_ph2_Seed23,B2_ph2,Abies alba,France Haute Provence,moist,26,1,26
B2_ph2_Seed33,B2_ph2,Abies alba,France Haute Provence,moist,26,1,26
B2_ph2_Seed78,B2_ph2,Abies alba,France Haute Provence,moist,26,1,26
B2_ph2_Seed89,B2_ph2,Abies alba,France Haute Provence,moist,33,1,33
B2_ph2_Seed82,B2_ph2,Abies alba,France Haute Provence,moist,36,1,36
B2_ph2_Seed42,B2_ph2,Abies alba,France Haute Provence,moist,50,1,50
B2_ph2_Seed48,B2_ph2,Abies alba,France Haute Provence,moist,50,1,50
B2_ph2_Seed57,B2_ph2,Abies alba,France Haute Provence,moist,54,1,54
B2_ph2_Seed55,B2_ph2,Abies alba,France Haute Provence,moist,57,1,57
B2_ph2_Seed6,B2_ph2,Abies alba,France Haute Provence,moist,57,1,57
B2_ph2_Seed73,B2_ph2,Abies alba,France Haute Provence,moist,57,1,57
B2_ph2_Seed41,B2_ph2,Abies alba,France Haute Provence,moist,61,1,61
B2_ph2_Seed44,B2_ph2,Abies alba,France Haute Provence,moist,61,1,61
B2_ph2_Seed59,B2_ph2,Abies alba,France Haute Provence,moist,61,1,61
B2_ph2_Seed22,B2_ph2,Abies alba,France Haute Provence,moist,64,1,64
B2_ph2_Seed62,B2_ph2,Abies alba,France Haute Provence,moist,64,1,64
B2_ph2_Seed71,B2_ph2,Abies alba,France Haute Provence,moist,64,1,64
B2_ph2_Seed60,B2_ph2,Abies alba,France Haute Provence,moist,68,1,68
B2_ph2_Seed74,B2_ph2,Abies alba,France Haute Provence,moist,68,1,68
B2_ph2_Seed81,B2_ph2,Abies alba,France Haute Provence,moist,68,1,68
B2_ph2_Seed93,B2_ph2,Abies alba,France Haute Provence,moist,68,1,68
B2_ph2_Seed99,B2_ph2,Abies alba,France Haute Provence,moist,68,1,68
B2_ph2_Seed26,B2_ph2,Abies alba,France Haute Provence,moist,75,1,75
B2_ph2_Seed75,B2_ph2,Abies alba,France Haute Provence,moist,82,1,82
B2_ph2_Seed31,B2_ph2,Abies alba,France Haute Provence,moist,85,1,85
B2_ph2_Seed32,B2_ph2,Abies alba,France Haute Provence,moist,85,1,85
B2_ph2_Seed45,B2_ph2,Abies alba,France Haute Provence,moist,89,1,89
B2_ph2_Seed56,B2_ph2,Abies alba,France Haute Provence,moist,89,1,89
B2_ph2_Seed67,B2_ph2,Abies alba,France Haute Provence,moist,89,1,89
B2_ph2_Seed97,B2_ph2,Abies alba,France Haute Provence,moist,89,1,89
B2_ph2_Seed36,B2_ph2,Abies alba,France Haute Provence,moist,92,1,92
B2_ph2_Seed3,B2_ph2,Abies alba,France Haute Provence,moist,103,1,103
B2_ph2_Seed1,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed10,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed100,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed11,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed12,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed13,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed14,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed15,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed16,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed17,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed18,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed19,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed2,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed20,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed21,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed24,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed25,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed27,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed28,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed29,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed30,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed34,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed35,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed37,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed38,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed39,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed4,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed40,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed43,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed46,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed47,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed49,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed5,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed50,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed51,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed52,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed53,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed54,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed58,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed61,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed63,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed64,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed65,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed66,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed68,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed69,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed7,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed70,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed72,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed76,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed77,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed79,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed8,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed80,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed83,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed84,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed85,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed86,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed87,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed88,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed9,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed90,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed91,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed92,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed94,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed95,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed96,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
B2_ph2_Seed98,B2_ph2,Abies alba,France Haute Provence,moist,104,0,NA
A1_ph1_Seed57,A1_ph1,Abies alba,France Pyrenees,dry,40,1,40
A1_ph1_Seed69,A1_ph1,Abies alba,France Pyrenees,dry,40,1,40
A1_ph1_Seed32,A1_ph1,Abies alba,France Pyrenees,dry,50,1,50
A1_ph1_Seed93,A1_ph1,Abies alba,France Pyrenees,dry,50,1,50
A1_ph1_Seed96,A1_ph1,Abies alba,France Pyrenees,dry,50,1,50
A1_ph1_Seed71,A1_ph1,Abies alba,France Pyrenees,dry,54,1,54
A1_ph1_Seed74,A1_ph1,Abies alba,France Pyrenees,dry,54,1,54
A1_ph1_Seed24,A1_ph1,Abies alba,France Pyrenees,dry,57,1,57
A1_ph1_Seed29,A1_ph1,Abies alba,France Pyrenees,dry,57,1,57
A1_ph1_Seed17,A1_ph1,Abies alba,France Pyrenees,dry,61,1,61
A1_ph1_Seed21,A1_ph1,Abies alba,France Pyrenees,dry,61,1,61
A1_ph1_Seed52,A1_ph1,Abies alba,France Pyrenees,dry,61,1,61
A1_ph1_Seed60,A1_ph1,Abies alba,France Pyrenees,dry,61,1,61
A1_ph1_Seed22,A1_ph1,Abies alba,France Pyrenees,dry,64,1,64
A1_ph1_Seed61,A1_ph1,Abies alba,France Pyrenees,dry,64,1,64
A1_ph1_Seed64,A1_ph1,Abies alba,France Pyrenees,dry,64,1,64
A1_ph1_Seed18,A1_ph1,Abies alba,France Pyrenees,dry,68,1,68
A1_ph1_Seed45,A1_ph1,Abies alba,France Pyrenees,dry,68,1,68
A1_ph1_Seed55,A1_ph1,Abies alba,France Pyrenees,dry,68,1,68
A1_ph1_Seed63,A1_ph1,Abies alba,France Pyrenees,dry,68,1,68
A1_ph1_Seed65,A1_ph1,Abies alba,France Pyrenees,dry,68,1,68
A1_ph1_Seed1,A1_ph1,Abies alba,France Pyrenees,dry,71,1,71
A1_ph1_Seed15,A1_ph1,Abies alba,France Pyrenees,dry,71,1,71
A1_ph1_Seed16,A1_ph1,Abies alba,France Pyrenees,dry,71,1,71
A1_ph1_Seed46,A1_ph1,Abies alba,France Pyrenees,dry,71,1,71
A1_ph1_Seed10,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed100,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed11,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed12,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed13,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed14,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed19,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed2,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed20,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed23,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed25,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed26,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed27,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed28,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed3,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed30,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed31,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed33,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed34,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed35,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed36,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed37,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
A1_ph1_Seed38,A1_ph1,Abies alba,France Pyrenees,dry,72,0,NA
