"class" "garden" "provenance" "g" "alpha" "beta" "delta" "never_germinated" "provenance_full" "g_without_death" "num_seeds_germinated" "keep" "p_survive_until_x_1" "p_survive_until_x_2" "p_survive_until_x_3" "p_survive_until_x_4" "p_survive_until_x_5" "p_survive_until_x_6" "p_survive_until_x_7" "p_survive_until_x_8" "p_survive_until_x_9" "p_survive_until_x_10" "p_survive_until_x_11" "p_survive_until_x_12" "p_survive_until_x_13" "p_survive_until_x_14" "p_survive_until_x_15" "p_survive_until_x_16" "p_survive_until_x_17" "p_survive_until_x_18" "p_survive_until_x_19" "p_survive_until_x_20"
"11_Abies_Slovakia_North_Region" "11" "Slovakia North Region" 0.18543 0.0121847 5.22898e-06 0.132164 FALSE "Abies_Slovakia_North_Region" 0.15 6 TRUE 0.16810712466013 0.152402635922858 0.139869569005899 0.126803149183615 0.116375399888176 0.105503880459073 0.0968277787000148 0.0877824424113905 0.0795821354471074 0.0730378062049249 0.0662149556567028 0.0607699127506189 0.055093127834243 0.0505627095110344 0.0458394712450506 0.0415574697367685 0.038140168049078 0.0345774167465795 0.0317341184165798 0.0287697987725083
"11_Abies_Slovenia_Pohorsko" "11" "Slovenia Pohorsko" NA NA NA NA FALSE "Abies_Slovenia_Pohorsko" 0.06 3 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"12_Abies_France_Corse" "12" "France Corse" 0.0717631 0.0104687 0.0035367 0.124883 FALSE "Abies_France_Corse" 0.16 8 TRUE 0.0652917343571559 0.0600499957295996 0.0552454636046729 0.0508403662335512 0.0468003032471729 0.0430939354408775 0.0396927039299388 0.0365705758193555 0.033703813816263 0.0310707674692035 0.0286516839482764 0.0264285364866233 0.0243848687891916 0.0225056538814635 0.0207771660207504 0.0191868644274953 0.0177232877153326 0.0163759580078256 0.0151352938280794 0.0139925309359165
"12_Abies_France_Haute_Provence" "12" "France Haute Provence" NA NA NA NA FALSE "Abies_France_Haute_Provence" 0.06 3 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"12_Abies_France_Massif_Central_West" "12" "France Massif Central West" 0.999882 0.0450325 0.00316658 0.16668 FALSE "Abies_France_Massif_Central_West" 0.16 8 TRUE 0.758764534104313 0.576305857952685 0.438112354170109 0.333352058672027 0.25386608438983 0.193503515173586 0.147623126356214 0.112719756643533 0.0861439007626014 0.0658910789628939 0.0504434812569472 0.0386508086647184 0.0296405311004008 0.0227502411401932 0.0174766191918313 0.0134368977065434 0.0103397382480546 0.00796320334615112 0.00613808050619386 0.00473524721890691
"12_Abies_France_Pyrenees" "12" "France Pyrenees" 0.997829 0.0351462 1.38415e-06 0.272357 FALSE "Abies_France_Pyrenees" 0.18 9 TRUE 0.864773211588058 0.749459949339694 0.649523287202451 0.583417580261889 0.505622015666458 0.438200163221368 0.393602199929599 0.341117691132842 0.295631743904283 0.265543847916717 0.230135296606989 0.199448289976505 0.179149538142854 0.155261201987832 0.134558237709888 0.120863693870628 0.10474743010607 0.0907801687430025 0.0815411355201182 0.0706682816049363
"12_Abies_Georgia_Ambrolauri" "12" "Georgia Ambrolauri" NA NA NA NA FALSE "Abies_Georgia_Ambrolauri" 0.06 3 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"12_Abies_Germany_Traunstein" "12" "Germany Traunstein" 0.17772 0.0014799 0.000852182 0.108928 FALSE "Abies_Germany_Traunstein" 0.14 7 TRUE 0.175108692484722 0.172793367907472 0.17051055372683 0.168259768423914 0.166040537963694 0.163611167748996 0.16145702934292 0.159333017551079 0.157238687850586 0.155173602602378 0.153137330939794 0.150908084854164 0.148931256777392 0.146981943939311 0.14505974218451 0.143164253589179 0.1410890090743 0.139248635632844 0.137433776132522 0.135644057231333
"12_Abies_Poland_Sudety" "12" "Poland Sudety" NA NA NA NA FALSE "Abies_Poland_Sudety" 0.06 3 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"12_Abies_Romania_SE_Carpathians" "12" "Romania SE Carpathians" 0.088791 0.0595282 0.16524 0.254178 FALSE "Abies_Romania_SE_Carpathians" 0.2 10 TRUE 0.0712136173506219 0.0591457980583866 0.0505828470523662 0.0443365558855233 0.0396732129808937 0.0361231158164157 0.0333758175558189 0.0312202214847862 0.0295091039657466 0.028137434740834 0.0270287483979599 0.0261263544053191 0.0253875337553566 0.0247796244877741 0.0242773286988672 0.0239578267616348 0.0235951865899979 0.0232930014242993 0.0230406317903749 0.0228294687945314
"12_Abies_Slovakia_North_Region" "12" "Slovakia North Region" 0.188294 0.00567879 2.87737e-06 0.128247 FALSE "Abies_Slovakia_North_Region" 0.28 14 TRUE 0.179907861973488 0.171895244487567 0.164239509817767 0.156924761379725 0.150792114826625 0.144076310552356 0.137659625545155 0.131528736324206 0.125670912904925 0.120759741581516 0.115381560172863 0.110242917458902 0.105333143969155 0.100642045499428 0.0967090484037399 0.0924020545128877 0.0882868870153726 0.0843550017501935 0.0805982351464063 0.0774485759879603
"12_Abies_Slovenia_Pohorsko" "12" "Slovenia Pohorsko" NA NA NA NA FALSE "Abies_Slovenia_Pohorsko" 0.04 2 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13_Abies_France_Corse" "13" "France Corse" NA NA NA NA FALSE "Abies_France_Corse" 0.02 1 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13_Abies_France_Haute_Provence" "13" "France Haute Provence" NA NA NA NA FALSE "Abies_France_Haute_Provence" 0.04 2 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13_Abies_France_Massif_Central_West" "13" "France Massif Central West" 0.0935188 5.93283e-06 0.00816154 0.154822 FALSE "Abies_France_Massif_Central_West" 0.1 5 TRUE 0.0935149358187215 0.0935116508841705 0.0935078499493095 0.0935046187784271 0.0935008800501681 0.0934977017591068 0.0934940242148794 0.0934908979344482 0.0934872805686365 0.0934842054440536 0.0934806472677102 0.0934776224583604 0.093474620591768 0.0934711471781215 0.0934681944231593 0.0934647778338952 0.0934618733838113 0.0934585126855435 0.093455655746944 0.0934523500217391
"13_Abies_France_Pyrenees" "13" "France Pyrenees" NA NA NA NA FALSE "Abies_France_Pyrenees" 0.04 2 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13_Abies_Georgia_Ambrolauri" "13" "Georgia Ambrolauri" 0.261841 3.71559e-05 0.0077331 0.179926 FALSE "Abies_Georgia_Ambrolauri" 0.24 12 TRUE 0.261782915157205 0.261725325940201 0.26167771040109 0.261621018603563 0.261574144919755 0.261518336217562 0.261472192552264 0.261417252860133 0.261362781320784 0.261317743041049 0.26126411920351 0.261219781694188 0.261166992062061 0.261123344169941 0.261071375470876 0.26102840622778 0.260977245409483 0.260926519829497 0.260884578255289 0.260834640808103
"13_Abies_Germany_Traunstein" "13" "Germany Traunstein" NA NA NA NA FALSE "Abies_Germany_Traunstein" 0.02 1 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13_Abies_Poland_Sudety" "13" "Poland Sudety" NA NA NA NA FALSE "Abies_Poland_Sudety" 0.04 2 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13_Abies_Romania_SE_Carpathians" "13" "Romania SE Carpathians" 0.157869 0.000362317 0.983487 0.170901 FALSE "Abies_Romania_SE_Carpathians" 0.16 8 TRUE 0.157670588505918 0.157598280164789 0.157571912808181 0.157562295835448 0.157558787958772 0.157557508392741 0.157557090698841 0.157556889277233 0.157556815803656 0.157556789002312 0.157556779225843 0.157556775659627 0.15755677435876 0.15755677393411 0.157556773729333 0.157556773654636 0.157556773627388 0.157556773617449 0.157556773613823 0.157556773612501
"13_Abies_Slovakia_North_Region" "13" "Slovakia North Region" NA NA NA NA FALSE "Abies_Slovakia_North_Region" 0.02 1 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13_Abies_Slovenia_Pohorsko" "13" "Slovenia Pohorsko" NA NA NA NA FALSE "Abies_Slovenia_Pohorsko" 0.04 2 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"14_Abies_France_Corse" "14" "France Corse" 0.999642 0.0815871 1.54849e-10 1.41752e-10 FALSE "Abies_France_Corse" 0.16 8 TRUE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"14_Abies_France_Haute_Provence" "14" "France Haute Provence" 0.999556 0.0769369 0.000164987 0.000713944 FALSE "Abies_France_Haute_Provence" 0.2 10 TRUE 1.96413793298577e-49 3.9346347194055e-98 8.03531570553104e-147 1.81221944534329e-195 3.84619263832395e-244 8.32171584154499e-293 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"14_Abies_France_Massif_Central_West" "14" "France Massif Central West" 0.999996 0.192065 0.579719 0.100432 FALSE "Abies_France_Massif_Central_West" 0.145833333333333 7 TRUE 0.216915444229167 0.0951667745874929 0.0605830767070216 0.0471960700880567 0.0410833577942591 0.0380293224157992 0.0364258799419937 0.0355605649338862 0.035086390611134 0.0348243285365072 0.0346788041010303 0.0345977787757982 0.0345525984280832 0.0345273846454199 0.0345133070870924 0.0345054451622377 0.0345010538619858 0.0344986008910704 0.0344972306050408 0.0344964651124508
"14_Abies_France_Pyrenees" "14" "France Pyrenees" 0.999705 0.378777 0.999985 0.144823 FALSE "Abies_France_Pyrenees" 0.122448979591837 6 TRUE 0.169572167577769 0.0941866556159437 0.0765605486301658 0.0710700314567041 0.0691834900772603 0.0685122839827369 0.0682704614394389 0.0681829408202999 0.0681512130841348 0.0681397043600265 0.0681358994070027 0.0681341482610548 0.0681335128569977 0.0681332822976047 0.0681331986376661 0.0681331682810787 0.0681331572659746 0.0681331532690649 0.0681331518187573 0.0681331512925027
"14_Abies_Georgia_Ambrolauri" "14" "Georgia Ambrolauri" 0.999882 0.35145 0.824976 0.179153 FALSE "Abies_Georgia_Ambrolauri" 0.208333333333333 10 TRUE 0.228398141462835 0.130244997585268 0.106661917046555 0.0959181854763615 0.0922816396874181 0.0903881055651488 0.0896201811872885 0.0893408704728952 0.0891911022768437 0.0891363537108243 0.089106936345913 0.0890961720358889 0.0890903858278792 0.0890880021458308 0.0890871297223072 0.0890866607199638 0.0890864890632084 0.0890863967824054 0.089086358764631 0.0890863448499224
"14_Abies_Germany_Traunstein" "14" "Germany Traunstein" 0.999981 0.111233 0.437118 0.0557212 FALSE "Abies_Germany_Traunstein" 0.163265306122449 8 TRUE 0.186661380695513 0.0643931212093933 0.0326501972045825 0.0211312256383493 0.0159796500841926 0.0133507198044541 0.0118916157371879 0.0110371160734452 0.0105191581037461 0.0101981690454757 0.00999639170021585 0.00986838309339089 0.0097866921864209 0.00973436063821734 0.0097007543314678 0.009679138780871 0.00966522145676792 0.00965625478023426 0.00965073415002148 0.00964691594529464
"14_Abies_Poland_Sudety" "14" "Poland Sudety" 0.999697 0.0694999 0.998244 1.47505e-08 FALSE "Abies_Poland_Sudety" 0.24 12 TRUE 1.54167430085982e-313 1.54167430085982e-313 1.54167430085982e-313 1.54167430085982e-313 1.54167430085982e-313 1.54167430085982e-313 1.54167430085982e-313 1.54167430085982e-313 1.54167430085982e-313 1.54167430085982e-313 1.54167430085982e-313 1.54167430085982e-313 1.54167430085982e-313 1.54167430085982e-313 1.54167430085982e-313 1.54167430085982e-313 1.54167430085982e-313 1.54167430085982e-313 1.54167430085982e-313 1.54167430085982e-313
"14_Abies_Romania_SE_Carpathians" "14" "Romania SE Carpathians" 1 0.240547 1 0.108844 FALSE "Abies_Romania_SE_Carpathians" 0.229166666666667 11 TRUE 0.221730337209278 0.141100399000729 0.119418107171246 0.112210765122452 0.109624408850847 0.108610718417081 0.108291362685443 0.10817171229179 0.108126824024953 0.108109975224412 0.108103257680844 0.108101127758735 0.108100328063737 0.10810002780966 0.108099915075664 0.10809987274828 0.108099855870601 0.108099850518989 0.108099848509658 0.108099847755229
"14_Abies_Slovakia_North_Region" "14" "Slovakia North Region" 0.999981 0.112164 0.558596 0.0588796 FALSE "Abies_Slovakia_North_Region" 0.208333333333333 10 TRUE 0.222468393875279 0.0958067386253759 0.0594990141074956 0.0453900884030162 0.038903879212229 0.0356273153662614 0.0338815385299034 0.0329227867412064 0.0323870973431434 0.0320848288658373 0.031913309695702 0.0318156699803611 0.0317599851356431 0.0317281942312133 0.0317100336787882 0.0316996559090054 0.031693724415232 0.0316903338448871 0.031688395597338 0.0316872875415585
"14_Abies_Slovenia_Pohorsko" "14" "Slovenia Pohorsko" 0.999981 0.0797652 0.315064 0.0607435 FALSE "Abies_Slovenia_Pohorsko" 0.270833333333333 13 TRUE 0.305020414206565 0.136151049562018 0.0731715749744331 0.0478939099793363 0.0345233994294978 0.0275961345274847 0.023205621790452 0.0206082913404436 0.0187983826721045 0.0176504358797045 0.0168094600892664 0.0162560699385498 0.0158397724249176 0.015560439928711 0.0153579693181197 0.0152028483807573 0.0150973540214917 0.0150160849090897 0.0149605914059809 0.0149177160602641
"16_Abies_Austria_Zwischenalp_South" "16" "Austria Zwischenalp South" NA NA NA NA FALSE "Abies_Austria_Zwischenalp_South" 0.02 1 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"16_Abies_France_Corse" "16" "France Corse" NA NA NA NA TRUE "Abies_France_Corse" 0 0 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"16_Abies_France_Haute_Provence" "16" "France Haute Provence" NA NA NA NA TRUE "Abies_France_Haute_Provence" 0 0 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"16_Abies_France_Massif_Central_West" "16" "France Massif Central West" NA NA NA NA TRUE "Abies_France_Massif_Central_West" 0 0 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"16_Abies_France_Pyrenees" "16" "France Pyrenees" NA NA NA NA TRUE "Abies_France_Pyrenees" 0 0 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"16_Abies_Georgia_Ambrolauri" "16" "Georgia Ambrolauri" NA NA NA NA FALSE "Abies_Georgia_Ambrolauri" 0.02 1 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"16_Abies_Germany_Traunstein" "16" "Germany Traunstein" NA NA NA NA FALSE "Abies_Germany_Traunstein" 0.02 1 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"16_Abies_Poland_Sudety" "16" "Poland Sudety" NA NA NA NA FALSE "Abies_Poland_Sudety" 0.0204081632653061 1 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"16_Abies_Romania_SE_Carpathians" "16" "Romania SE Carpathians" NA NA NA NA TRUE "Abies_Romania_SE_Carpathians" 0 0 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"16_Abies_Slovakia_North_Region" "16" "Slovakia North Region" NA NA NA NA TRUE "Abies_Slovakia_North_Region" 0 0 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"17_Abies_Austria_Zwischenalp_South" "17" "Austria Zwischenalp South" 0.998536 0.0259953 3.94148e-05 0.13953 FALSE "Abies_Austria_Zwischenalp_South" 0.22 11 TRUE 0.808824768574821 0.672646929933218 0.559400705512978 0.465223857789596 0.386904757329199 0.31341021048805 0.260652517726604 0.216777313609779 0.180288845740809 0.149943280709455 0.124706267724013 0.101022770229517 0.0840208820284926 0.0698808728638315 0.0581209263203004 0.0483403572161478 0.0402059478281546 0.0325719089314163 0.0270913314509991 0.0225330825970408
"17_Abies_France_Corse" "17" "France Corse" 0.148397 0.0175184 0.00167539 0.175464 FALSE "Abies_France_Corse" 0.28 14 TRUE 0.133480999361065 0.120086882561482 0.108057107559497 0.0989723177987923 0.0890883290446148 0.0802064173502007 0.0734955964380002 0.0661908823601477 0.059623277061354 0.0546586459263895 0.049252052569923 0.0443884735135026 0.0400125612556944 0.0367025309815848 0.0330954992111523 0.0298484454671356 0.0273911291312595 0.0247120487952204 0.0222990840358461 0.0204721210812921
"17_Abies_France_Haute_Provence" "17" "France Haute Provence" 0.999987 0.0364171 1.2505e-05 0.127399 FALSE "Abies_France_Haute_Provence" 0.12 6 TRUE 0.74320388257777 0.552361320192431 0.410525578318764 0.305111697161029 0.226766641030817 0.168539286119329 0.129997277712429 0.0966182969907128 0.0718102059209288 0.0533721427891294 0.0396684087552322 0.0294833340717347 0.0219134158487339 0.0169025898822775 0.0125628992907233 0.00933744755928713 0.00694013864208964 0.00515833793191588 0.00383400881474577 0.00295736468005327
"17_Abies_France_Massif_Central_West" "17" "France Massif Central West" 0.0246161 2.21224e-05 0.38443 0.119818 FALSE "Abies_France_Massif_Central_West" 0.12 6 TRUE 0.0246121797953379 0.0246098279328144 0.0246080367438453 0.0246069620733255 0.0246062186701438 0.0246056524576287 0.0246053127298293 0.0246050777170979 0.0246048987164823 0.024604791314638 0.0246047170169 0.024604660426693 0.0246046264719642 0.0246046029829257 0.0246045850920442 0.0246045743573104 0.0246045669312819 0.0246045612751001 0.0246045578813248 0.0246045555335928
"17_Abies_France_Pyrenees" "17" "France Pyrenees" 0.0992049 5.21833e-06 0.00305548 0.134576 FALSE "Abies_France_Pyrenees" 0.24 12 TRUE 0.0992007662584652 0.0991971605132555 0.0991930525098657 0.0991894692144484 0.0991853867869932 0.0991818257998927 0.0991777687872079 0.0991742299678609 0.099170701445617 0.0991666814185711 0.099163174859559 0.0991591798541737 0.0991556951200547 0.0991517249787388 0.0991482619320652 0.0991448089594114 0.0991408750024525 0.0991374435172544 0.0991335340399662 0.0991301239069494
"17_Abies_Georgia_Ambrolauri" "17" "Georgia Ambrolauri" 0.164801 1.40429e-05 0.912376 0.156359 FALSE "Abies_Georgia_Ambrolauri" 0.34 17 TRUE 0.164791467412709 0.164788269885217 0.164786777906904 0.164786277433316 0.164786064792737 0.164785965572435 0.164785932289484 0.1647859167593 0.164785911549776 0.164785909336355 0.164785908303549 0.164785907957099 0.164785907795442 0.164785907741215 0.164785907718175 0.164785907707424 0.164785907703818 0.164785907702135 0.16478590770157 0.164785907701331
"17_Abies_Germany_Traunstein" "17" "Germany Traunstein" 0.13938 0.00951222 6.52478e-07 0.133705 FALSE "Abies_Germany_Traunstein" 0.14 7 TRUE 0.129119979426717 0.120763956145862 0.111874308370816 0.104634351077472 0.0969320417207919 0.0906590827152184 0.0839855246496424 0.0785504066635832 0.0727681946557783 0.0680590114673149 0.0630490929684878 0.0589688852269481 0.0546281090564473 0.0510928678721218 0.0473318603190663 0.0442687975097769 0.0410101221197126 0.0383561714970852 0.0355327346521053 0.0332332534877908
"17_Abies_Poland_Sudety" "17" "Poland Sudety" 0.999372 0.0345081 7.69914e-09 0.138538 FALSE "Abies_Poland_Sudety" 0.16 8 TRUE 0.754599051374424 0.590142237007222 0.461527032025978 0.360942139591343 0.272537752254034 0.213141057805287 0.166689239312703 0.130361099079905 0.101950289383622 0.0769799365814784 0.0602029815491137 0.0470823847761571 0.0368212819915339 0.0278027653944257 0.0217434497784598 0.0170046972826073 0.0132987052725976 0.0104003946273525 0.00785305995252944 0.00614156951307078
"17_Abies_Romania_SE_Carpathians" "17" "Romania SE Carpathians" 0.282318 0.0011128 0.0207974 0.1285 FALSE "Abies_Romania_SE_Carpathians" 0.28 14 TRUE 0.27984422546081 0.277443800511654 0.275114120379859 0.272852691626419 0.270928049385477 0.268788235498861 0.266710075276147 0.264691456722723 0.262730354775737 0.261060043269475 0.259201611739799 0.257395321865595 0.255639447725293 0.254143109919471 0.252477349350269 0.250857412928567 0.249281822844393 0.247749158278381 0.246442213644134 0.244986392380524
"17_Abies_Slovakia_North_Region" "17" "Slovakia North Region" 0.999952 0.0385459 0.000672144 0.15246 FALSE "Abies_Slovakia_North_Region" 0.14 7 TRUE 0.759502117526561 0.576987204786942 0.45595783774544 0.346516518016144 0.273918433707285 0.208248726592742 0.164671444466072 0.125239407497376 0.0952687888470522 0.0753701666801388 0.0573548813744221 0.0453897043125153 0.0345532825024382 0.0273535830993338 0.0208308506438406 0.0164956590501362 0.0125667522975766 0.00957553005600704 0.00758642287801472 0.00578278540233541
"20_Abies_Austria_Zwischenalp_South" "20" "Austria Zwischenalp South" NA NA NA NA FALSE "Abies_Austria_Zwischenalp_South" 0.06 3 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"20_Abies_France_Corse" "20" "France Corse" NA NA NA NA FALSE "Abies_France_Corse" 0.02 1 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"20_Abies_France_Haute_Provence" "20" "France Haute Provence" NA NA NA NA FALSE "Abies_France_Haute_Provence" 0.04 2 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"20_Abies_France_Massif_Central_West" "20" "France Massif Central West" NA NA NA NA FALSE "Abies_France_Massif_Central_West" 0.02 1 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"20_Abies_France_Pyrenees" "20" "France Pyrenees" NA NA NA NA FALSE "Abies_France_Pyrenees" 0.04 2 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"20_Abies_Georgia_Ambrolauri" "20" "Georgia Ambrolauri" 0.19899 0.0191117 0.000116359 0.376059 FALSE "Abies_Georgia_Ambrolauri" 0.14 7 TRUE 0.18779850751031 0.177237800912225 0.170530087394657 0.160942514847904 0.151895141414212 0.146148534761798 0.137934566771526 0.130183245460072 0.125259766139041 0.118222223682739 0.111580930709739 0.107362446399473 0.101332510156995 0.0956419737586356 0.0920273389807868 0.0868604625597532 0.0819843083606563 0.0788869171360311 0.0744593303541104 0.0702807832079903
"20_Abies_Germany_Traunstein" "20" "Germany Traunstein" 0.184691 0.0865851 0.000147669 0.403704 FALSE "Abies_Germany_Traunstein" 0.1 5 TRUE 0.140755291998115 0.117441881442807 0.0895114931619781 0.0746898523136158 0.0569317053077206 0.0475074275271576 0.0362151997386945 0.0302219666182078 0.0230403386537937 0.0192284909327714 0.0146604767248883 0.0122357032419098 0.00932971911012294 0.00778706683262991 0.00593813772032544 0.00495655673968799 0.00378001187488814 0.00315534939009947 0.00240656304777962 0.00200898179895193
"20_Abies_Poland_Sudety" "20" "Poland Sudety" NA NA NA NA FALSE "Abies_Poland_Sudety" 0.04 2 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"20_Abies_Romania_SE_Carpathians" "20" "Romania SE Carpathians" NA NA NA NA FALSE "Abies_Romania_SE_Carpathians" 0.06 3 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"20_Abies_Slovakia_North_Region" "20" "Slovakia North Region" 0.259994 0.025641 5.34674e-06 0.23163 FALSE "Abies_Slovakia_North_Region" 0.2 10 TRUE 0.228327669061181 0.205795072432221 0.185486209778567 0.162895003882877 0.146819901734035 0.132331221164872 0.116214248352661 0.10474595925084 0.0944094365014776 0.0829112347455646 0.074729490201378 0.0673551616352155 0.0591520472342277 0.0533149679736753 0.0480539123337792 0.0422015662093539 0.0380372120475957 0.0342838047186856 0.030108543700035 0.0271375473644978
"21_21A1_Abies_France_Haute_Provence" "21_21A1" "France Haute Provence" 0.999981 0.0560032 2.9083e-09 0.46975 FALSE "Abies_France_Haute_Provence" 0.45 9 TRUE 0.841207846279721 0.749625513616424 0.668013753476104 0.595287069172836 0.530478142097033 0.472724965662319 0.421259379980283 0.354373430145967 0.315792781065864 0.281412408838232 0.250775029139418 0.223473142211064 0.199143612812074 0.177462840251498 0.15814245426017 0.133033202019499 0.118549872484228 0.105643343595706 0.0941419490028005 0.0838927116774761
"21_21A1_Abies_France_Massif_Central_West" "21_21A1" "France Massif Central West" 0.750146 0.021986 0.000324598 0.304031 FALSE "Abies_France_Massif_Central_West" 0.5 15 TRUE 0.686334322564448 0.642078710699896 0.600688735253491 0.5496394778047 0.514232289889207 0.481115584460282 0.440267195690549 0.411933010936714 0.385429997827252 0.360639318486076 0.330057747457914 0.308842922598465 0.288997450698263 0.264514358826522 0.247528808348596 0.231638571159289 0.216772720694671 0.198431085570666 0.185704990019358 0.173798512507133
"21_21A1_Abies_France_Pyrenees" "21_21A1" "France Pyrenees" 0.482501 0.017094 0.00180397 0.309314 FALSE "Abies_France_Pyrenees" 0.35 14 TRUE 0.450389514777351 0.427759791378895 0.406302426860873 0.385954917318499 0.360449700765299 0.342467655355068 0.325410785478567 0.309230094885601 0.288939075399904 0.27462696244564 0.261046144886127 0.248158152513388 0.23198927916912 0.220579741159098 0.209749180402098 0.199467342601675 0.18970559862698 0.177452356989912 0.168801297741204 0.160585526038306
"21_21A1_Abies_Georgia_Ambrolauri" "21_21A1" "Georgia Ambrolauri" NA NA NA NA FALSE "Abies_Georgia_Ambrolauri" 0.05 1 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"21_21A1_Abies_Germany_Traunstein" "21_21A1" "Germany Traunstein" 0.952846 0.0456296 0.135039 0.118689 FALSE "Abies_Germany_Traunstein" 0.291666666666667 14 TRUE 0.646676250947025 0.479181716124094 0.357254439674348 0.284634455718445 0.227803357072774 0.191718539160736 0.164765856163019 0.142016766209454 0.126575372127067 0.11305997087303 0.103587399510639 0.0950646346910399 0.0889443809918904 0.0838897181187565 0.0792082811409097 0.0757596664443623 0.0725207417468597 0.0701052229247494 0.0678123426249537 0.066086292354576
"21_21A1_Abies_Italy_Lavarone_Trento" "21_21A1" "Italy Lavarone Trento" NA NA NA NA TRUE "Abies_Italy_Lavarone_Trento" 0 0 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"21_21A1_Abies_Poland_Sudety" "21_21A1" "Poland Sudety" NA NA NA NA TRUE "Abies_Poland_Sudety" 0 0 FALSE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"21_21A1_Abies_Romania_SE_Carpathians" "21_21A1" "Romania SE Carpathians" 0.999974 0.0343897 0.000314667 0.203947 FALSE "Abies_Romania_SE_Carpathians" 0.4 12 TRUE 0.839485199723709 0.704793979729825 0.59174708274694 0.49686093829846 0.41721351305268 0.350353653453797 0.29422508706876 0.247102708793714 0.207539163077401 0.174320055792421 0.151622271941033 0.127366380452487 0.106996933598809 0.0898902452120244 0.0755228724631209 0.0634554790350845 0.0533192999611409 0.0448047880281092 0.0376520895838532 0.0316430545229376
"21_21A1_Abies_Slovakia_North_Region" "21_21A1" "Slovakia North Region" 0.382128 0.0161271 5.44799e-08 0.191704 FALSE "Abies_Slovakia_North_Region" 0.3 6 TRUE 0.34661140876667 0.319549284171938 0.294600070479953 0.271598799299882 0.246355264401654 0.227120769298126 0.209388032330578 0.193039801716073 0.177967980267531 0.161426891863054 0.14882328888053 0.137203728278421 0.126491379646754 0.114734744270262 0.10577668999898 0.097518047093655 0.0899042080987029 0.0828848291094775 0.0751811700709229 0.0693113106052813
"21_21A2_Abies_France_Corse" "21_21A2" "France Corse" 0.999989 0.012643 6.14086e-05 0.149636 FALSE "Abies_France_Corse" 0.22 11 TRUE 0.914778860619661 0.836834393383439 0.765535660145481 0.709280783579514 0.6488566313324 0.593583478309375 0.54997215579254 0.503127907587091 0.460276302095233 0.426465243408433 0.390147202662605 0.356924084876116 0.330709758014938 0.302551293013665 0.276791990505115 0.256466591719644 0.234633463541274 0.214660236698314 0.198900104334198 0.181970633964118
